weight_bytes	object_class	stack
28253000	[Ljava/util/HashMap$Node;	java/util/HashMap.resize:710;java/util/HashMap.putVal:635;java/util/HashMap.put:618;model/QPlanEngineObjectDataKt.engineObjectDataOf:234;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:104;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
28251848	java/util/LinkedHashMap	kotlin/collections/MapsKt__MapsKt.plus:689;model/ArgumentExpressionsKt.coerceArgumentFields:126;model/ArgumentExpressionsKt.argumentsOf:39;model/Arguments$Companion.of:139;model/ObjectEngineResult$GroundKey$Companion.of:314;model/ObjectValueScope.field:55;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ValuePlan.materialize$default:2122;semantics/arbitrary/ArbitraryRegistry.world$lambda$7$0$0:438;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d983a1508/465001716.invoke;model/testing/FieldResolverDefinition.mapOutput$lambda$0:39;model.testing.FieldResolverDefinition$$Lambda+0x00007f6d983aeb60/831053747.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
28248400	model/ObjectFieldReference	model/ObjectValueScope.field:52;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
27194600	java/util/LinkedHashMap$Entry	java/util/LinkedHashMap.newNode:281;java/util/HashMap.putVal:637;java/util/HashMap.putMapEntries:522;java/util/LinkedHashMap.<init>:480;kotlin/collections/MapsKt__MapsKt.toMutableMap:637;kotlin/collections/MapsKt__MapsKt.toMap:628;model/QPlanEngineObjectDataImpl.<init>:189;model/QPlanEngineObjectDataKt.engineObjectDataOf:116;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:104;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
26492288	model/ObjectFieldReference	model/ObjectValueScope.field:52;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
26304992	java/util/LinkedHashMap$LinkedEntrySet	java/util/LinkedHashMap.sequencedEntrySet:897;java/util/LinkedHashMap.entrySet:882;model/ArgumentExpressionsKt.argumentsOfExpressions:537;model/ArgumentExpressionsKt.argumentsOf:38;model/Arguments$Companion.of:139;model/ObjectEngineResult$GroundKey$Companion.of:314;model/ObjectValueScope.field:55;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ValuePlan.materialize$default:2122;semantics/arbitrary/ArbitraryRegistry.world$lambda$7$0$0:438;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d983a1508/465001716.invoke;model/testing/FieldResolverDefinition.mapOutput$lambda$0:39;model.testing.FieldResolverDefinition$$Lambda+0x00007f6d983aeb60/831053747.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
25167864	model/EngineObjectDataEntryImpl	model/EngineObjectDataEntry$Companion.of:28;model/ObjectValueScope.setTo:85;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ValuePlan.materialize$default:2122;semantics/arbitrary/ArbitraryRegistry.world$lambda$7$0$0:438;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d983a1508/465001716.invoke;model/testing/FieldResolverDefinition.mapOutput$lambda$0:39;model.testing.FieldResolverDefinition$$Lambda+0x00007f6d983aeb60/831053747.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
25166368	java/util/ArrayList	model/ArgumentExpressionsKt.coerceArgumentFields:517;model/ArgumentExpressionsKt.argumentsOf:39;model/Arguments$Companion.of:139;model/ObjectEngineResult$GroundKey$Companion.of:314;model/ObjectValueScope.field:55;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
25164976	model/ResolvedArgumentsImpl	model/ArgumentsKt.argumentsOfGround:208;model/ArgumentExpressionsKt.argumentsOfExpressions:145;model/ArgumentExpressionsKt.argumentsOf:38;model/Arguments$Companion.of:139;model/ObjectEngineResult$GroundKey$Companion.of:314;model/ObjectValueScope.field:55;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ValuePlan.materialize$default:2122;semantics/arbitrary/ArbitraryRegistry.world$lambda$7$0$0:438;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d983a1508/465001716.invoke;model/testing/FieldResolverDefinition.mapOutput$lambda$0:39;model.testing.FieldResolverDefinition$$Lambda+0x00007f6d983aeb60/831053747.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
25164864	java/util/LinkedHashMap	model/ArgumentExpressionsKt.argumentsOfExpressions:536;model/ArgumentExpressionsKt.argumentsOf:38;model/Arguments$Companion.of:139;model/ObjectEngineResult$GroundKey$Companion.of:314;model/ObjectValueScope.field:55;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2234;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ObjectPlan.materialize:2222;semantics/arbitrary/ObjectPlan.materialize:2212;semantics/arbitrary/ListPlan.materialize:2199;semantics/arbitrary/ListPlan.materialize:2188;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2235;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f6d983a2160/598573579.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2230;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:339;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f6d98391888/419312590.invoke;model/testing/NodeResolverLowering.loadNode:305;model/testing/NodeResolverLowering.payloadResolver$lambda$0:279;model.testing.NodeResolverLowering$$Lambda+0x00007f6d983afa00/167229111.invoke;model/registry/FieldResolver.invoke:270;semantics/resolver26/ResolverKt.resolveField:545;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:384;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:131;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
25164088	kotlin/collections/builders/ListBuilder	kotlin/collections/CollectionsKt__CollectionsJVMKt.createListBuilder:47;model/SelectionKt.flatMapToSelectionForest:122;model/AbstractSelectionForest.flatMap:688;model/SelectionKt.localizeTopLevelSelectionStamps:371;semantics/resolver26/ResolverKt.localizeTopLevelStamps$lambda$0:441;semantics.resolver26.ResolverKt$$Lambda+0x00007f6d984022b8/2104528503.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/ResolverKt.localizeTopLevelStamps:438;semantics/resolver26/ResolverKt.orchestrateObject$closeInputDemand:152;semantics/resolver26/ResolverKt.orchestrateObject:270;semantics/resolver26/ResolverKt.access$orchestrateObject:1;semantics/resolver26/ResolverKt$launchPassiveChildOrchestrations$5.invokeSuspend:627;semantics/resolver26/ResolverKt$launchPassiveChildOrchestrations$5.invoke;semantics/resolver26/ResolverKt$launchPassiveChildOrchestrations$5.invoke;semantics/resolver26/ResolverRuntime$launchOrchestrationTask$1.invokeSuspend:124;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
